taxon_id,scientific_name,common_name,rank,wikipedia_summary,wikipedia_url,kingdom,phylum,class,order,family,genus,conservation_status,conservation_status_source,threatened,endemic,native,introduced,observations_count,default_photo_url,photo_urls,iconic_taxon_name
906730,Bouteloua megapotamica,,species,"<i><b>Bouteloua megapotamica</b></i> is a species of grass in the genus <i>Bouteloua</i>, family Poaceae. It has a disjunct distribution in Mexico, Brazil, Uruguay, Bolivia, Paraguay and Argentina.",https://en.wikipedia.org/wiki/Bouteloua_megapotamica,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,77,https://inaturalist-open-data.s3.amazonaws.com/photos/447386081/medium.jpeg,"[None, None, None, None, None]",Plantae
738800,Veronica stricta,Koromiko,species,"<i><b>Hebe stricta</b></i>, commonly called <b>koromiko</b>, is a plant of the family Plantaginaceae, which is endemic to New Zealand. Recently Hebe stricta has been reclassified and the botanical name has changed to <i><b>Veronica stricta</b></i>.",https://en.wikipedia.org/wiki/Veronica stricta,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,False,False,False,False,3887,https://inaturalist-open-data.s3.amazonaws.com/photos/2950475/medium.jpg,"[None, None, None, None]",Plantae
75249,Acacia cyclops,western coastal wattle,species,"<i><b>Acacia cyclops</b></i>, commonly known as <b>red-eyed wattle</b> or <b>western coastal wattle</b>, is a coastal shrub or small tree in the family Fabaceae. Native to Australia, it is distributed along the west coast of Western Australia as far north as Jurien Bay, and along the south coast into South Australia.",https://en.wikipedia.org/wiki/Acacia cyclops,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,6848,https://inaturalist-open-data.s3.amazonaws.com/photos/193326994/medium.jpeg,"[None, None, None, None, None]",Plantae
75251,Acacia paradoxa,Kangaroo thorn,species,"<i><b>Acacia paradoxa</b></i> is a plant in the Fabaceae family. Its common names include <b>kangaroo thorn</b>, <b>prickly wattle</b>, <b>hedge wattle</b> and <b>paradox acacia</b>. This is a large shrub up to 3 metres tall and wide. It is dense with foliage; the leaves are actually enlarged petioles known as phyllodes. They are crinkly and the new ones are covered in hairs. The bush is also full of long spines. It flowers in small, bright yellow spherical flower heads...",https://en.wikipedia.org/wiki/Acacia paradoxa,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,7422,https://inaturalist-open-data.s3.amazonaws.com/photos/54355692/medium.jpeg,"[None, None, None, None, None]",Plantae
75252,Acacia podalyriifolia,Queensland silver wattle,species,"<i><b>Acacia podalyriifolia</b></i> is a perennial tree which is fast-growing and widely cultivated. It is native to Australia but is also naturalised in Malaysia, Africa, India and South America. Its uses include environmental management and it is also used as an ornamental tree. It is very closely related to <i>Acacia uncifera</i>. It grows to about 5 m (16 feet) in height and about the same in total width. It blooms during winter.",https://en.wikipedia.org/wiki/Acacia podalyriifolia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,3052,https://inaturalist-open-data.s3.amazonaws.com/photos/62256817/medium.jpg,"[None, None, None, None, None]",Plantae
206325,Dasylirion longissimum,,species,"<i><b>Dasylirion longissimum</b></i>, the <b>Mexican Grass Tree</b>, is a species of flowering plant native to the Chihuahuan Desert and other xeric habitats in Northeastern Mexico.",https://en.wikipedia.org/wiki/Dasylirion longissimum,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dasylirion,,,False,False,False,False,124,https://inaturalist-open-data.s3.amazonaws.com/photos/1356250/medium.JPG,"[None, None, None, None, None]",Plantae
75253,Acacia pycnantha,Golden Wattle,species,"<i><b>Acacia pycnantha</b></i>, commonly known as the <b>golden wattle</b>, is a tree of the family Fabaceae native to southeastern Australia. It grows to a height of 8 m (26 ft) and has phyllodes (flattened leaf stalks) instead of true leaves. Sickle-shaped, these are between 9 and 15 cm (3 1⁄2 and 6 in) long, and 1–3.5 cm (1⁄2–1 1⁄2 in) wide. The profuse fragrant, golden flowers appear in late winter and spring, followed by long seed pods. Plants are cross-pollinated by several species of honeyeater...",https://en.wikipedia.org/wiki/Acacia pycnantha,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,7960,https://inaturalist-open-data.s3.amazonaws.com/photos/149332117/medium.jpeg,"[None, None, None, None, None]",Plantae
124408,Agave vilmoriniana,Octopus Agave,species,"<i><b>Agave vilmoriniana</b></i>, sometimes misspelled <i>vilmoriana</i>, and popularly known as <b>Octopus agave</b>, is a species of agave endemic to Mexico. It is known for its untoothed arching and twisting leaves.",https://en.wikipedia.org/wiki/Agave vilmoriniana,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,748,https://static.inaturalist.org/photos/161979722/medium.jpeg,"[None, None, None, None, None]",Plantae
1132038,Calliandra tweediei,Mexican flamebush,species,<i><b>Calliandra tweediei</b></i> is a species of flowering plants of the genus <i>Calliandra</i> in the family Fabaceae.,https://en.wikipedia.org/wiki/Calliandra_tweediei,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,684,https://inaturalist-open-data.s3.amazonaws.com/photos/97453508/medium.jpeg,"[None, None, None]",Plantae
54797,Gleditsia triacanthos,honey locust,species,"The <b>honey locust</b> (<i>Gleditsia triacanthos</i>), also known as the <b>thorny locust</b>, is a deciduous tree in the Fabaceae family, native to central North America where it is mostly found in the moist soil of river valleys. Honey locust is highly adaptable to different environments, has been introduced worldwide, and is an aggressive invasive species.",https://en.wikipedia.org/wiki/Gleditsia triacanthos,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,,,False,False,False,False,64380,https://inaturalist-open-data.s3.amazonaws.com/photos/193347238/medium.jpeg,"[None, None, None, None, None]",Plantae
58902,Lupinus hirsutissimus,Stinging Lupine,species,"<i><b>Lupinus hirsutissimus</b></i> is a species of lupine known by the common names <b>stinging annual lupine</b> or <b>stinging lupine</b>. It is native to the coastal mountains of Baja California and Southern California as far north as the San Francisco Bay Area. It grows on dry mountain slopes, including areas that have recently burned, and chaparral and woodlands habitats.",https://en.wikipedia.org/wiki/Lupinus hirsutissimus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,6262,https://inaturalist-open-data.s3.amazonaws.com/photos/8776941/medium.jpeg,"[None, None, None, None, None]",Plantae
58901,Lupinus concinnus,bajada lupine,species,"<i><b>Lupinus concinnus</b></i> is a species of lupine known by the common name <b>Bajada lupine</b>. It is native to the southwestern United States from California to Texas, and northern Mexico, where it is known from many types of habitat. This is a hairy erect or decumbent annual herb with a stem growing 10 to 30 centimeters long. Each small palmate leaf is made up of 5 to 9 leaflets up to 3 centimeters long and under a...",https://en.wikipedia.org/wiki/Lupinus concinnus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,4625,https://inaturalist-open-data.s3.amazonaws.com/photos/316287300/medium.jpeg,"[None, None, None, None, None]",Plantae
273944,Ferocactus latispinus,Devil's Tongue Barrel Cactus,species,"<i><b>Ferocactus latispinus</b></i> is a species of barrel cactus native to Mexico. Originally described as <i>Cactus latispinus</i> in 1824 by English naturalist Adrian Hardy Haworth, it gained its current name in 1922 with the erection of the genus <i>Ferocactus</i> by American botanists Britton and Rose. The species name is derived from the Latin <i>latus</i> ""broad"", and <i>spinus</i> ""spine"". <i>Ferocactus recurvus</i> is a former name for the species.",https://en.wikipedia.org/wiki/Ferocactus latispinus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,2402,https://inaturalist-open-data.s3.amazonaws.com/photos/6211856/medium.jpeg,"[None, None, None, None, None]",Plantae
58906,Lupinus truncatus,collared annual lupine,species,<i><b>Lupinus truncatus</b></i> is a species of lupine known by the common name <b>collared annual lupine</b>.,https://en.wikipedia.org/wiki/Lupinus truncatus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,4777,https://inaturalist-open-data.s3.amazonaws.com/photos/25662293/medium.jpg,"[None, None, None, None, None]",Plantae
75296,Agave deserti,desert agave,species,"<i><b>Agave deserti</b></i> (<b>desert agave</b>, <b>mescal</b>, <b>century plant</b> or <b>maguey</b>) is an agave native to desert regions in southern California, Arizona, and Baja California. Its tall yellow flower stalks dot dry rocky slopes and washes throughout the spring.",https://en.wikipedia.org/wiki/Agave deserti,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,7150,https://static.inaturalist.org/photos/356726079/medium.jpg,"[None, None, None, None, None]",Plantae
75297,Agave shawii,Shaw's Agave,species,"<i><b>Agave shawii</b></i>, with the common names <b>coastal agave</b> or <b>Shaw's agave</b>, is a very rare and critically endangered species in the genus <i>Agave</i> native to southwestern California and Baja California. The plant is named for Henry Shaw, the founder of the Missouri Botanical Garden.",https://en.wikipedia.org/wiki/Agave shawii,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,5619,https://inaturalist-open-data.s3.amazonaws.com/photos/439947737/medium.jpeg,"[None, None, None, None, None]",Plantae
75298,Agave utahensis,Utah Agave,species,<i><b>Agave utahensis</b></i> is a species of agave known by the common name <b>Utah agave</b>.,https://en.wikipedia.org/wiki/Agave utahensis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,3409,https://inaturalist-open-data.s3.amazonaws.com/photos/334492862/medium.jpg,"[None, None, None, None, None]",Plantae
206371,Mammillaria rhodantha,Rainbow Pincushion,species,<i><b>Mammillaria rhodantha</b></i> (common name <b>rainbow pincushion</b>) is a plant in the cactus family (Cactaceae) and is one of 171 species in the genus <i>Mammillaria</i> which are characterized by having nipple-shaped tubercles or prominences on their surface.,https://en.wikipedia.org/wiki/Mammillaria rhodantha,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,,False,False,False,False,1318,https://inaturalist-open-data.s3.amazonaws.com/photos/2347451/medium.JPG,"[None, None, None, None, None]",Plantae
321061,Acacia floribunda,Weeping Acacia,species,"<i><b>Acacia floribunda</b></i> is a perennial evergreen shrub or tree. It is native to New South Wales, Queensland and Victoria, but is cultivated extensively, and has naturalised in South Australia, Tasmania and Western Australia, and also in Indonesia, Mauritius and northern New Zealand. Common names for it include <b>gossamer wattle</b>, <b>weeping acacia</b> and <b>white sallow wattle</b>. It grows up to 6m in height, but there is a commercial form available which only grows to about 1m tall....",https://en.wikipedia.org/wiki/Acacia floribunda,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,1916,https://inaturalist-open-data.s3.amazonaws.com/photos/2527013/medium.jpg,"[None, None, None, None, None]",Plantae
869962,Kroenleinia grusonii,golden barrel cactus,species,"<i><b>Kroenleinia grusonii</b></i>, popularly known as the <b>golden barrel cactus</b>, <b>golden ball</b> or <b>mother-in-law's cushion</b>, is a species of barrel cactus which is endemic to east-central Mexico.",https://en.wikipedia.org/wiki/Kroenleinia grusonii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Kroenleinia,EN,IUCN Red List,False,False,False,False,9916,https://inaturalist-open-data.s3.amazonaws.com/photos/1700273/medium.jpg,"[None, None, None, None, None]",Plantae
58954,Eschscholzia caespitosa,Tufted Poppy,species,"<i><b>Eschscholzia caespitosa</b></i> is a species of poppy known by the common names <b>foothill poppy</b>, <b>tufted poppy</b> and <b>collarless California poppy</b>.",https://en.wikipedia.org/wiki/Eschscholzia caespitosa,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,,,False,False,False,False,3073,https://inaturalist-open-data.s3.amazonaws.com/photos/211286666/medium.jpeg,"[None, None, None, None, None]",Plantae
61010,Lupinus arboreus,coastal bush lupine,species,"<i><b>Lupinus arboreus</b></i>, common name <b>yellow bush lupine</b> (US) or <b>tree lupin</b> (UK), is a species of flowering plant in the legume family Fabaceae.",https://en.wikipedia.org/wiki/Lupinus arboreus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,17047,https://inaturalist-open-data.s3.amazonaws.com/photos/120260472/medium.jpg,"[None, None, None, None, None]",Plantae
61011,Lupinus chamissonis,Chamisso Bush Lupine,species,"<i><b>Lupinus chamissonis</b></i> is a species of lupine known by the common name <b>Chamisso bush lupine</b>. It is endemic to California, where it is known from most of the length of the coastline. It grows in sand dunes and other immediate coastal habitat.",https://en.wikipedia.org/wiki/Lupinus chamissonis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,3287,https://inaturalist-open-data.s3.amazonaws.com/photos/407092681/medium.jpeg,"[None, None, None, None, None]",Plantae
61018,Lupinus variicolor,Varied Lupine,species,"<i><b>Lupinus variicolor</b></i> (<b>varied lupine</b>, <b>manycolored lupine</b>, <b>Lindley's varied lupine</b> or <b>varicolored lupine</b>) is a shrub in the lupine (lupin) genus <i>Lupinus</i>.",https://en.wikipedia.org/wiki/Lupinus variicolor,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,2799,https://inaturalist-open-data.s3.amazonaws.com/photos/278881136/medium.jpg,"[None, None, None, None, None]",Plantae
71257,Bouteloua gracilis,Blue Grama,species,"<i><b>Bouteloua gracilis</b></i> (<b>blue grama</b>) is a long-lived, warm-season (C4) perennial grass, native to North America.",https://en.wikipedia.org/wiki/Bouteloua gracilis,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,10146,https://inaturalist-open-data.s3.amazonaws.com/photos/79232001/medium.jpg,"[None, None, None, None, None]",Plantae
206437,Astrophytum capricorne,Goat's-horn Cactus,species,"<i><b>Astrophytum capricorne</b></i>, also known as the <b>Goat's horn cactus</b>, is native to the Coahuila regions of Northern Mexico. The common name of <b>Goat's horn cactus</b> corresponds to the species identifier ""capricorne"" (""capri"" meaning goat and ""corne"" meaning horn) referring to the curved spines that are said to resemble a goat's horns. This species is designated as of ""least concern"" by the IUCN as the species is widely distributed in the Chihuahuan desert. This species is grown,",https://en.wikipedia.org/wiki/Astrophytum capricorne,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Astrophytum,,,False,False,False,False,651,https://inaturalist-open-data.s3.amazonaws.com/photos/829108/medium.jpg,"[None, None, None, None, None]",Plantae
79472,Vachellia farnesiana,Sweet acacia,species,"<i><b>Vachellia farnesiana</b></i>, also known as <i><b>Acacia farnesiana</b></i>, and previously <i><b>Mimosa farnesiana</b></i>, commonly known as <b>sweet acacia</b>, <b>huisache</b> or <b>needle bush</b>, is so named because of the numerous thorns distributed along its branches. The native range of <i>V. farnesiana</i> is uncertain. While the point of origin is Mexico and Central America, the species has a pantropical distribution incorporating northern Australia and southern Asia. It remains unclear whether the extra-American distribution is primarily natural or anthropogenic. It is...",https://en.wikipedia.org/wiki/Vachellia farnesiana,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,,,False,False,False,False,21709,https://inaturalist-open-data.s3.amazonaws.com/photos/113725146/medium.jpeg,"[None, None, None, None, None]",Plantae
159350,Bouteloua breviseta,Gypsum Grama,species,<i><b>Bouteloua breviseta</b></i> is a species of grass known by the common names <b>gypsum grama</b> and <b>chino grama</b>.,https://en.wikipedia.org/wiki/Bouteloua breviseta,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,71,https://inaturalist-open-data.s3.amazonaws.com/photos/13749214/medium.jpg,[None],Plantae
159351,Bouteloua chondrosioides,sprucetop grama,species,"<i><b>Bouteloua chondrosioides</b></i>, commonly known as <b>sprucetop grama</b>, is a perennial bunchgrass native to southern Arizona and northern Mexico.",https://en.wikipedia.org/wiki/Bouteloua chondrosioides,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,238,https://inaturalist-open-data.s3.amazonaws.com/photos/154558642/medium.jpeg,"[None, None, None, None]",Plantae
81528,Lupinus perennis,Sundial Lupine,species,"<i><b>Lupinus perennis</b></i> (also <b>wild perennial lupine</b>, <b>wild lupine</b>, <b>sundial lupine</b>, <b>blue lupine</b>, <b>Indian beet</b>, or <b>old maid's bonnets</b>) is a medicinal plant in the Fabaceae family. It is widespread in the eastern part of the USA (from Texas and Florida to Maine) and Minnesota, Canada (southern Ontario, Newfoundland and Labrador), and on the coasts of the Arctic Ocean, where it grows on sand hills and roadsides.",https://en.wikipedia.org/wiki/Lupinus perennis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,10438,https://inaturalist-open-data.s3.amazonaws.com/photos/25674863/medium.jpg,"[None, None, None, None, None]",Plantae
271993,Paratyndaris olneyae,,species,<i><b>Paratyndaris olneyae</b></i> is a species of metallic wood-boring beetle in the family Buprestidae. It is found in Central America and North America.,https://en.wikipedia.org/wiki/Paratyndaris_olneyae,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Paratyndaris,,,False,False,False,False,10,https://inaturalist-open-data.s3.amazonaws.com/photos/80156203/medium.jpeg,"[None, None]",Insecta
159356,Bouteloua radicosa,Purple Grama,species,"<i><b>Bouteloua radicosa</b></i>, colloquially known as <b>purple grama</b>, is a grass species in the grama genus native to the southwestern United States and northern Mexico.",https://en.wikipedia.org/wiki/Bouteloua radicosa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,77,https://inaturalist-open-data.s3.amazonaws.com/photos/154558514/medium.jpeg,"[None, None]",Plantae
159358,Bouteloua repens,Slender grama,species,"<i><b>Bouteloua repens</b></i>, colloquially known as <b>slender grama</b>, is a grass species in the grama genus native to the southwestern United States and northern Mexico.",https://en.wikipedia.org/wiki/Bouteloua repens,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,438,https://inaturalist-open-data.s3.amazonaws.com/photos/51822187/medium.jpeg,"[None, None, None, None, None]",Plantae
159361,Bouteloua simplex,Matted Grama,species,"<i><b>Bouteloua simplex</b></i>, colloquially known as <b>matted grama</b> or <b>mat grama</b>, is a grass species in the grama genus native to much of the Americas.",https://en.wikipedia.org/wiki/Bouteloua simplex,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,112,https://static.inaturalist.org/photos/37068415/medium.jpeg,"[None, None, None, None]",Plantae
50821,Agave angustifolia,Caribbean Agave,species,"<i><b>Agave angustifolia</b></i> (<b>Caribbean agave</b>) is a plant which is native to Mexico and Central America. It is used to make mezcal and also as an ornamental plant, particularly the cultivar 'Marginata'.",https://en.wikipedia.org/wiki/Agave angustifolia,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,6334,https://inaturalist-open-data.s3.amazonaws.com/photos/187435/medium.jpg,"[None, None, None, None, None]",Plantae
138900,Lupinus nootkatensis,Nootka Lupine,species,"<i><b>Lupinus nootkatensis</b></i>, the <b>Nootka lupine</b>, is a perennial plant of the genus <i>Lupinus</i> in the legume family, Fabaceae. It is native to North-America. The Nootka lupine grows to 60 cm tall. Late in the 18th century it was first introduced to Europe.",https://en.wikipedia.org/wiki/Lupinus nootkatensis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,5462,https://inaturalist-open-data.s3.amazonaws.com/photos/22831710/medium.jpg,"[None, None, None, None, None]",Plantae
165543,Muhlenbergia capillaris,Hairawn Muhly,species,"<i><b>Muhlenbergia capillaris</b></i>, commonly known as the <b>hairawn muhly</b>, is a perennial hedge-like plant that grows to be about 30–90 cm (0.98–2.95 ft) tall and 60–90 cm (2.0–3.0 ft) wide. The plant itself includes a double layer; green leaf-like structures surround the understory, with purple-pink flowers out-growing them from the bottom up. The plant is a warm-season grass, meaning that leaves begin growth in the summer. During the summer, the leaves will stay green, but they morph during the fall to...",https://en.wikipedia.org/wiki/Muhlenbergia capillaris,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,4782,https://inaturalist-open-data.s3.amazonaws.com/photos/101581372/medium.jpeg,"[None, None, None, None, None]",Plantae
165546,Muhlenbergia cuspidata,Plains Muhlenbergia,species,<i><b>Muhlenbergia cuspidata</b></i> is a species of grass known by the common name <b>plains muhly</b>. It is native to North America where it is distributed across central Canada and the central United States.,https://en.wikipedia.org/wiki/Muhlenbergia cuspidata,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,418,https://static.inaturalist.org/photos/98168483/medium.jpeg,"[None, None, None, None]",Plantae
165549,Muhlenbergia dumosa,bamboo muhly,species,"<i><b>Muhlenbergia dumosa</b></i>, commonly known as the <b>bamboo muhly</b>, is a species of grass native to Arizona and California....",https://en.wikipedia.org/wiki/Muhlenbergia dumosa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,154,https://inaturalist-open-data.s3.amazonaws.com/photos/444018575/medium.jpeg,"[None, None, None, None, None]",Plantae
77489,Iliamna rivularis,streambank wild hollyhock,species,"<i><b>Iliamna rivularis</b></i>, known by the common name <b>streambank wild hollyhock</b>, is a perennial plant species in the family Malvaceae. The plant grows 3 to 6 feet tall from a woody caudex and produces dense racemes of soft lavender-pink flowers. Plants blooms from June through August. They have five to seven lobed, cordate leaves. Seeds have a very hard coat and can remain viable in the soil for more than 50 years, seed germination is often triggered...",https://en.wikipedia.org/wiki/Iliamna rivularis,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Iliamna,,,False,False,False,False,2369,https://inaturalist-open-data.s3.amazonaws.com/photos/163529/medium.jpg,"[None, None, None]",Plantae
165554,Muhlenbergia frondosa,Wirestem Muhly,species,"<i><b>Muhlenbergia frondosa</b></i> is a species of plants in the genus <i>Muhlenbergia</i> and a member of the grass family. Its common name is <i><b>common satin grass</b></i> or <i><b>wirestem muhly</b></i>. It is informally grouped with other satin grasses, which are other species in Muhlenbergia. It is a warm-season C4-photosynthetic grass.",https://en.wikipedia.org/wiki/Muhlenbergia frondosa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,478,https://inaturalist-open-data.s3.amazonaws.com/photos/23566774/medium.jpg,"[None, None, None, None]",Plantae
130739,Hesperaloe parviflora,red yucca,species,"<i><b>Hesperaloe parviflora</b></i>, also known as <b>red yucca</b>, <b>hummingbird yucca</b>, <b>redflower false yucca</b> and <b>samandoque</b>, is a plant that is native to Chihuahuan desert of west Texas east and south into central and south Texas and northeastern Mexico around Coahuila.",https://en.wikipedia.org/wiki/Hesperaloe parviflora,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hesperaloe,,,False,False,False,False,9777,https://inaturalist-open-data.s3.amazonaws.com/photos/50202635/medium.jpeg,"[None, None, None, None, None]",Plantae
165557,Muhlenbergia glomerata,Marsh Muhly,species,"<i><b>Muhlenbergia glomerata</b></i> is a species of grass known by the common names <b>spiked muhly</b> and <b>marsh muhly</b>. It is native to North America, where it occurs across Canada and the northern half of the United States.",http://en.wikipedia.org/wiki/Muhlenbergia_glomerata,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,681,https://inaturalist-open-data.s3.amazonaws.com/photos/49493059/medium.jpg,"[None, None, None, None, None]",Plantae
165559,Muhlenbergia lindheimeri,Lindheimer muhly,species,"<i><b>Muhlenbergia lindheimeri</b></i> is a species of grass known by the common names <b>big muhly</b> and <b>Lindheimer's muhly</b>. It is native to North America, where it can be found in northern Mexico and Texas. It is also grown as an ornamental grass.",https://en.wikipedia.org/wiki/Muhlenbergia lindheimeri,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,2314,https://static.inaturalist.org/photos/59670856/medium.jpg,"[None, None, None, None, None]",Plantae
206522,Ferocactus townsendianus,,species,<i><b>Ferocactus townsendianus</b></i> is a species of <i>Ferocactus</i> from Mexico.,https://en.wikipedia.org/wiki/Ferocactus townsendianus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,1587,https://inaturalist-open-data.s3.amazonaws.com/photos/27516128/medium.jpeg,"[None, None, None, None, None]",Plantae
122560,Bouteloua hirsuta,hairy grama,species,"<i><b>Bouteloua hirsuta</b></i>, commonly known as <b>hairy grama</b>, is a perennial short prairie grass that is native throughout much of North America, including the Great Plains and Canadian Prairies region, as well as Mexico and Guatemala.",https://en.wikipedia.org/wiki/Bouteloua hirsuta,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,,,False,False,False,False,3341,https://inaturalist-open-data.s3.amazonaws.com/photos/103201952/medium.jpeg,"[None, None, None, None, None]",Plantae
165570,Muhlenbergia reverchonii,Seep Muhly,species,<i><b>Muhlenbergia reverchonii</b></i> is a species of grass known by the common name <b>seep muhly</b>. It is native to Oklahoma and Texas in the United States.,https://en.wikipedia.org/wiki/Muhlenbergia reverchonii,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,1659,https://inaturalist-open-data.s3.amazonaws.com/photos/64950764/medium.jpg,"[None, None, None, None, None]",Plantae
81605,Yucca filamentosa,common yucca,species,"<i><b>Yucca filamentosa</b></i> is a species of flowering plant in the family Asparagaceae native to the southeastern United States from southeast Virginia south to Florida, and as far west as south and southeast Texas. They have become naturalized north along the eastern seaboard to southern Rhode Island and into parts of the lower Midwest. They are normally hardy in USDA hardiness zones of 5 to 9. Most commonly found in sandy soils, especially in beach scrub and...",https://en.wikipedia.org/wiki/Yucca filamentosa,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,,,False,False,False,False,17001,https://static.inaturalist.org/photos/82597214/medium.jpg,"[None, None, None, None, None]",Plantae
126667,Sphaeralcea parvifolia,Small-leaf Globemallow,species,"<i><b>Sphaeralcea parvifolia</b></i>, commonly called <b>small-leaved globe-mallow</b> or <b>small-leaf globemallow</b>, is a species of plant native to the western United States in the Great Basin and Colorado River drainage. It is medium sized herbaceous species that has showy orange flower spikes. It is used in wildflower and dry gardens.",https://en.wikipedia.org/wiki/Sphaeralcea parvifolia,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,,,False,False,False,False,1958,https://inaturalist-open-data.s3.amazonaws.com/photos/95655/medium.jpg,"[None, None, None, None, None]",Plantae
57037,Acacia verticillata,Prickly moses,species,<i><b>Acacia verticillata</b></i> (<b>prickly Moses</b>; <b>prickly-leaved wattle</b>; <b>star-leaved acacia</b>; <b>prickly mimosa</b>; <b>whorl-leaved acacia</b>) is a perennial shrub to small tree native to Australia and Tasmania. The species is a common understorey shrub in both wet and dry sclerophyll forests as well as scrub and heath. In coastal environments it will often have much wider leaves as opposed to the regular needle-like nature of inland specimens.,https://en.wikipedia.org/wiki/Acacia verticillata,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,5994,https://inaturalist-open-data.s3.amazonaws.com/photos/10828267/medium.jpg,"[None, None, None, None, None]",Plantae
165581,Muhlenbergia uniflora,fall dropseed muhly,species,"<i><b>Muhlenbergia uniflora</b></i> is a small species of grass, commonly called <b>one-flowered muhly</b>. It is native to north eastern USA and adjoining area of Canada.",https://en.wikipedia.org/wiki/Muhlenbergia uniflora,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,,,False,False,False,False,255,https://inaturalist-open-data.s3.amazonaws.com/photos/92662243/medium.jpg,"[None, None, None, None, None]",Plantae
